"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-09",101.235380544909,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-10",101.263884138249,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-11",100.89337163868,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-12",100.695846060955,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-01",100.768838777922,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-02",101.010424255891,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-03",101.305241832949,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-04",101.621575071448,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-05",101.907437471899,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-06",102.193327849325,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-07",102.5027920665,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-08",102.775522453995,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-09",103.017186350822,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-10",103.115376405341,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-11",103.157884015588,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-12",103.163561225572,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2007-01",103.209843843896,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2007-02",103.351271720641,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2007-03",103.494502619114,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2007-04",103.549058594517,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2007-05",103.557124201172,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2007-06",103.526658477744,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2007-07",103.505650087985,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2007-08",103.495832431838,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2007-09",103.318540522384,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2007-10",103.047618692369,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2007-11",102.924617022941,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2007-12",102.794478122783,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2008-01",102.774402703261,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2008-02",102.699347443964,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2008-03",102.734173327146,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2008-04",102.77153809885,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2008-05",102.64285619455,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2008-06",102.391394018106,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2008-07",101.951557963143,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2008-08",101.477362420857,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2008-09",100.243480909125,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2008-10",98.3892382172444,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2008-11",96.3466006924613,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2008-12",95.0827944453372,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2009-01",94.7111310665229,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2009-02",94.9323097836899,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2009-03",95.3162613353658,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2009-04",95.7467467894433,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2009-05",96.3389860257909,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2009-06",96.8555011141249,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2009-07",97.3744920201567,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2009-08",97.9357984047216,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.4395091205288,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.8019735698933,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.8918313151523,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2009-12",98.7664719483665,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.1052420067516,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.4478228069269,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.8462058683959,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-04",100.299155495301,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-05",100.748643727742,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-06",101.001242481694,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-07",101.416223195071,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-08",101.851309608397,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-09",102.272319735964,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-10",102.432539938832,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-11",102.162252868961,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.967108718366,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.826484504264,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.808125626716,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.663304309118,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.703966150132,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-05",101.913011320905,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-06",102.072433342084,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-07",101.828495999553,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-08",101.519139706566,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-09",101.223106166629,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-10",101.144843131809,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-11",100.872337737563,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2011-12",100.54983097959,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-01",100.442424019622,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.40215587822,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.307100625863,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.054423453413,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.7209895724142,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-06",99.6104462532721,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-07",99.8183808195111,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-08",100.118127840947,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-09",100.246051597527,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-10",99.9403137943339,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.6211813712241,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.6195330151981,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-01",99.5287526835679,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-02",99.5374659867072,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-03",99.6397071081925,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-04",99.5913601192743,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-05",99.5041084480552,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.4688344966979,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-07",99.7487938027147,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-08",99.9107155530299,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.9395464839965,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.9712397278634,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.9908647159504,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2013-12",99.9385133581271,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-01",99.8216320037325,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-02",99.7846112407112,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-03",99.7537736582023,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.6940949531946,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.021458112976,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.649938738001,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-07",101.157884464538,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-08",101.393232086138,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-09",101.345221672807,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-10",101.147202089425,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.908244490007,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.760852109212,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.616475648353,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.411084407053,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-03",100.447196439379,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-04",100.631964636809,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.666640642859,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-06",100.583053587943,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-07",100.61728980163,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-08",100.890035400483,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-09",100.942905553431,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-10",100.817465446731,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-11",100.57340304708,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2015-12",100.087601749553,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-01",99.6079443580674,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.4403791829513,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.9499350446307,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-04",100.448043318787,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-05",100.580510879066,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-06",100.569554224818,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-07",100.75313871635,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-08",100.971330534594,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-09",101.155453784829,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-10",101.141634256067,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-11",101.001656786814,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2016-12",100.980390227263,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-01",101.029271733877,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-02",100.760675506049,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-03",100.489935824215,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-04",100.433298817762,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-05",100.645051790616,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-06",100.860728529511,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-07",100.741050117245,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-08",100.814572950061,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-09",101.095381288454,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-10",101.465948814839,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-11",101.798733531932,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2017-12",101.612933962686,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-01",101.265296852764,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.08806477463,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-03",101.305982946153,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-04",101.547673887802,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-05",101.574132911358,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-06",101.430236874916,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-07",101.398294755999,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-08",101.24721560272,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-09",101.075802401775,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-10",101.058222691076,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-11",101.108929010452,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2018-12",101.357275478355,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-01",101.448111797347,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-02",101.347379812756,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-03",101.315295290671,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-04",101.384446160664,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-05",101.129855518956,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-06",100.806358743958,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-07",100.739809550893,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-08",100.805946534167,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-09",100.900867753564,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-10",100.827157390872,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-11",100.688228391143,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2019-12",100.421796464339,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2020-01",100.043029746595,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2020-02",99.4744403393718,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2020-03",98.699767335707,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2020-04",98.1287816644907,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2020-05",98.6774394388328,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2020-06",99.6139519095245,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2020-07",100.505448623484,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2020-08",101.115901586297,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2020-09",101.413154345571,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2020-10",101.710147947333,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2020-11",102.032793748905,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2020-12",102.078586681873,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2021-01",102.252704919527,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2021-02",102.514741736476,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2021-03",102.716608911727,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2021-04",102.968617351114,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2021-05",103.422667834294,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2021-06",103.848135772345,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2021-07",104.095938661765,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2021-08",104.318422372665,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2021-09",104.379685074985,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2021-10",104.391978365619,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2021-11",104.181334802861,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2021-12",104.060157751707,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2022-01",104.100334861185,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-01",102.2854,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-02",102.4284,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-03",102.5459,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-04",102.6165,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-05",102.6589,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-06",102.631,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-07",102.5683,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-08",102.4459,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-09",102.3621,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-10",102.2841,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-11",102.2068,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2000-12",102.0509,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-01",101.7094,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-02",101.309,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-03",101.0097,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-04",100.8935,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-05",100.8866,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-06",100.8312,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-07",100.6725,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-08",100.3187,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-09",99.76938,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-10",99.48465,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-11",99.59409,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2001-12",99.92566,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-01",100.2576,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-02",100.6493,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-03",100.8987,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-04",100.9636,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-05",100.9381,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-06",100.8069,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-07",100.6668,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-08",100.5868,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-09",100.7179,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-10",100.7411,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-11",100.7297,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2002-12",100.7194,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-01",100.7653,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-02",100.7563,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-03",100.6402,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-04",100.4327,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-05",100.213,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-06",100.0605,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-07",100.003,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-08",100.1548,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-09",100.3371,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-10",100.4681,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-11",100.4867,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2003-12",100.3712,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-01",100.3024,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-02",100.3416,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-03",100.4697,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.6234,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-05",100.7022,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-06",100.7312,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-07",100.722,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-08",100.719,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-09",100.6882,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-10",100.6705,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-11",100.587,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2004-12",100.4523,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-01",100.3223,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-02",100.173,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-03",99.97072,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-04",99.77551,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-05",99.70307,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-06",99.78845,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-07",100.0586,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-08",100.3867,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-09",100.6437,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-10",100.8066,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-11",100.9277,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2005-12",101.0618,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-01",101.2357,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-02",101.404,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-03",101.5616,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-04",101.6957,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-05",101.7789,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-06",101.8155,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-07",101.7436,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-08",101.6998,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-09",101.7138,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-10",101.7233,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-11",101.6944,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2006-12",101.673,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-01",101.6781,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-02",101.783,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-03",101.9152,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-04",101.9614,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-05",101.8319,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-06",101.6247,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-07",101.439,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-08",101.311,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-09",101.2197,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-10",101.1838,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-11",101.173,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2007-12",101.159,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-01",101.0957,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-02",100.9787,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.803,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-04",100.6049,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-05",100.4571,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.26,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-07",100.0253,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.77168,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-09",99.36816,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-10",98.6823,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-11",97.80306,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2008-12",97.04906,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-01",96.58304,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-02",96.35281,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-03",96.37658,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-04",96.7172,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-05",97.14222,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-06",97.49091,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-07",97.82146,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-08",98.15255,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.43402,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.66746,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.86561,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2009-12",99.10508,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-01",99.37332,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.60017,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.78112,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.97633,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-05",100.1898,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-06",100.3401,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.4529,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.5261,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.5826,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.6576,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.7566,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2010-12",100.901,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.9843,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.9586,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.932,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-04",100.9084,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.8141,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.5964,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.3182,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.0293,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.71318,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.51595,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.3697,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.23492,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.17153,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.09712,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-03",98.98596,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-04",98.8229,
"ITA","BCI","AMPLITUD","LTRENDIDX","M","2012-05",98.68439,
